Edad,Genero,Peso (kg),Altura (m),Maximo_LATIDOS_POR_MINUTO,Promedio_LATIDOS_POR_MINUTO,Reposo_LATIDOS_POR_MINUTO,Duracion_Sesion (horas),Calorias_Quemadas,Tipo_Entrenamiento,Porcentaje_Grasa,Agua (litros),Frecuencia (dias/semanal),Nivel_Experiencia,Indice_De_Masa_Corporal
29,Male,"75,8","1,8",175,149,57,"1,32","950,4",Yoga,2427023624110180000%,"1,88",4,2,"23,4"
29,Male,"69,1","1,72",171,168,62,"1,08","1426,8",HIIT,2477615184497760000%,"1,73",4,2,"23,3"
29,Female,"121,5","1,88",188,130,52,"1,3","1716,0",HIIT,328140574869016000%,"3,21",4,2,"34,4"
29,Female,"88,6","1,92",186,143,66,"1,88","1467,5",Yoga,265468358313025000%,"3,5",5,3,"24,0"
29,Male,"120,0","1,87",187,129,52,"1,3","1717,4",HIIT,337289867105506000%,"3,23",4,2,"34,3"
29,Male,"81,1","1,98",160,145,50,"1,64","2341,6",HIIT,2125104849149520000%,"3,5",5,3,"20,7"
29,Female,"72,0","1,55",190,120,68,"1,2","1582,7",HIIT,282251903359310000%,"2,4",4,2,"30,0"
29,Female,"75,4","1,8",175,149,57,"1,31","1416,0",Strength,2569208577796880000%,"1,9",4,2,"23,3"
29,Female,"67,5","1,7",190,150,60,"0,76","500,7",Yoga,2666263063894080000%,"2,89",2,1,"23,4"
29,Male,"75,7","1,8",175,149,57,"1,31","1727,8",HIIT,2437657879174600000%,"1,87",4,2,"23,4"
29,Male,"85,6","1,72",187,140,51,"1,78","1387,3",Yoga,2954156139904640000%,"3,5",4,3,"28,9"
29,Female,"50,1","1,57",168,132,53,"1,34","964,8",Yoga,188596620082330000%,"2,57",3,2,"20,3"
29,Female,"75,8","1,8",175,149,57,"1,32","949,6",Yoga,262075286353662000%,"1,91",4,2,"23,4"
29,Male,"88,3","1,93",186,143,66,"1,88","2197,9",Strength,241844726066675000%,"3,47",5,3,"23,7"
29,Female,"68,3","1,7",190,150,60,"0,76","918,8",HIIT,252990998810933000%,"2,92",2,1,"23,6"
29,Female,"68,7","1,7",190,150,60,"0,76","751,7",Strength,2669433901617950000%,"2,91",2,1,"23,8"
29,Female,"60,1","1,62",181,161,69,"0,85","840,0",Strength,2376637760972610000%,"1,91",2,1,"22,9"
29,Male,"68,0","1,71",190,150,60,"0,77","762,3",Strength,2768224238787700000%,"2,9",2,1,"23,3"
29,Male,"79,9","1,98",160,145,50,"1,65","1289,0",Yoga,226981248290983000%,"3,52",5,3,"20,4"
29,Female,"81,7","1,99",162,126,54,"1,46","1287,1",Cardio,283258016604266000%,"3,21",2,1,"20,6"
29,Male,"56,0","1,77",191,122,61,"0,68","822,1",HIIT,229555340834357000%,"2,6",3,1,"17,9"
29,Female,"87,8","1,89",199,137,54,"1,75","2506,4",HIIT,229032557742931000%,"3,51",5,3,"24,6"
29,Female,"49,4","1,57",168,132,53,"1,34","1286,4",Cardio,204252337786995000%,"2,6",3,2,"20,0"
29,Male,"89,0","1,93",186,143,66,"1,88","2690,5",HIIT,2388626115245160000%,"3,52",5,3,"23,9"
29,Male,"54,6","1,53",172,123,72,"1,47","1777,1",HIIT,2912041539426900000%,"2,01",3,1,"23,3"
29,Female,"69,1","1,72",171,168,62,"1,09","783,5",Yoga,249965715450707000%,"1,73",4,2,"23,4"
29,Male,"87,1","1,89",199,137,54,"1,75","2047,5",Strength,272690482350294000%,"3,51",5,3,"24,4"
29,Male,"55,2","1,52",172,123,72,"1,48","1306,0",Cardio,267760215604333000%,"1,99",3,1,"23,9"
29,Female,"121,2","1,87",188,130,52,"1,31","1257,6",Cardio,3500%,"3,2",4,2,"34,7"
29,Male,"87,9","1,89",199,137,54,"1,75","2042,8",Strength,2362106068345190000%,"3,48",5,3,"24,6"
29,Female,"82,6","1,99",162,126,54,"1,45","1276,0",Cardio,2234360744412630000%,"3,2",2,1,"20,9"
29,Male,"86,7","1,62",174,122,55,"1,51","2157,6",HIIT,321670348863015000%,"3,49",4,3,"33,0"
29,Male,"86,3","1,86",177,123,72,"1,52","1781,1",Strength,286272325574596000%,"3,53",4,3,"25,0"
29,Female,"105,9","1,81",177,156,60,"1,28","1227,8",Cardio,291258615987847000%,"2,5",4,2,"32,3"
29,Male,"76,1","1,8",175,149,57,"1,3","935,2",Yoga,239052944583280000%,"1,92",4,2,"23,5"
29,Male,"86,5","1,65",183,128,71,"1,67","1955,4",Strength,326756324370358000%,"3,52",4,3,"31,8"
29,Male,"86,4","1,65",183,128,71,"1,68","2396,9",HIIT,324984227681345000%,"3,51",4,3,"31,8"
29,Male,"80,0","1,98",160,145,50,"1,66","1943,7",Strength,214567661317015000%,"3,49",5,3,"20,4"
29,Female,"84,6","1,72",187,140,51,"1,79","2557,7",HIIT,30968482716661600%,"3,51",4,3,"28,6"
29,Female,"59,2","1,61",198,122,72,"1,19","1143,4",Cardio,2293355276314850000%,"2,01",3,2,"22,9"
29,Male,"80,9","1,98",160,145,50,"1,65","2361,3",HIIT,216176592605618000%,"3,51",5,3,"20,6"
29,Female,"68,3","1,72",171,168,62,"1,08","778,9",Yoga,261438219343206000%,"1,7",4,2,"23,1"
29,Male,"68,2","1,72",171,169,62,"1,1","1188,0",Strength,2273214625758880000%,"1,7",4,2,"23,0"
29,Female,"126,0",2,186,152,67,"1,36","1305,6",Cardio,3292232558112370000%,"3,09",4,2,"31,5"
29,Female,"56,3","1,77",191,123,61,"0,68","447,2",Yoga,264035687651349000%,"2,61",3,1,"18,0"
29,Male,"49,3","1,57",168,133,53,"1,33","957,6",Yoga,2417273504097150000%,"2,62",3,2,"20,0"
29,Male,"55,9","1,77",191,123,61,"0,69","682,5",Strength,223382654934653000%,"2,63",3,1,"17,8"
29,Female,"87,9","1,86",177,123,72,"1,52","1579,6",Cardio,261640665635828000%,"3,52",4,3,"25,4"
29,Male,"121,4","1,87",188,130,52,"1,31","1414,8",Strength,3500%,"3,19",4,2,"34,7"
29,Female,"76,0","1,8",175,149,57,"1,33","1436,4",Strength,2442894498434230000%,"1,89",4,2,"23,5"
29,Female,"85,4","1,73",187,139,51,"1,78","1852,6",Cardio,256263732039318000%,"3,49",4,3,"28,5"
29,Male,"106,4","1,81",177,155,60,"1,29","1701,4",HIIT,3312495493352190000%,"2,5",4,2,"32,5"
29,Male,"56,4","1,61",177,128,51,"1,41","1240,8",Cardio,261715433975874000%,"2,28",3,1,"21,8"
29,Male,"94,9","1,86",174,141,52,"0,65","429,0",Yoga,2717695317463650000%,"2,48",2,1,"27,4"
29,Female,"71,7","1,55",190,120,68,"1,21","1597,2",HIIT,2970036725003800000%,"2,4",4,2,"29,9"
29,Female,"59,8","1,62",181,161,69,"0,85","748,0",Cardio,212411454184112000%,"1,88",2,1,"22,8"
29,Male,"55,9","1,77",191,123,61,"0,68","448,4",Yoga,210493631729001000%,"2,61",3,1,"17,9"
29,Female,"55,6","1,61",177,128,51,"1,41","1238,5",Cardio,2236200012931160000%,"2,31",3,1,"21,5"
29,Female,"85,9","1,65",183,128,71,"1,67","1301,6",Yoga,309880221396912000%,"3,5",4,3,"31,6"
29,Female,"57,2","1,77",191,123,61,"0,67","663,3",Strength,1787901056682450000%,"2,58",3,1,"18,3"
29,Female,"87,6","1,89",199,137,54,"1,75","1818,6",Cardio,2115592390270580000%,"3,5",5,3,"24,5"
29,Male,"72,0","1,55",190,120,68,"1,2","1150,1",Cardio,338405881608109000%,"2,39",4,2,"30,0"
29,Female,"85,3","1,72",187,140,51,"1,79","2097,5",Strength,283990612222254000%,"3,51",4,3,"28,8"
29,Male,"106,8","1,81",177,156,60,"1,28","1692,4",HIIT,327449711747517000%,"2,51",4,2,"32,6"
29,Male,"86,7","1,62",174,122,55,"1,51","1762,6",Strength,339845335585852000%,"3,51",4,3,"33,0"
29,Male,"120,6","1,87",188,130,52,"1,31","1257,6",Cardio,3181886323611350000%,"3,2",4,2,"34,5"
29,Female,"87,2","1,62",174,122,55,"1,51","1178,7",Yoga,3290520657872090000%,"3,5",4,3,"33,2"
29,Male,"48,5","1,57",168,131,53,"1,33","1751,2",HIIT,213281021606742000%,"2,58",3,2,"19,7"
29,Female,"71,2","1,55",190,120,68,"1,21","1161,6",Cardio,3012439882297820000%,"2,41",4,2,"29,6"
29,Male,"68,0","1,7",190,150,60,"0,75","495,0",Yoga,2876798182921900000%,"2,89",2,1,"23,5"
29,Female,"105,7","1,81",177,156,60,"1,29","1392,0",Strength,319678766928309000%,"2,48",4,2,"32,3"
29,Male,"121,8","1,87",188,130,52,"1,31","1729,2",HIIT,3500%,"3,2",4,2,"34,8"
29,Male,"87,3","1,89",199,137,54,"1,75","2049,1",Strength,235813972324514000%,"3,5",5,3,"24,4"
29,Female,"59,0","1,61",198,122,72,"1,21","871,2",Yoga,2818201301183780000%,"2,02",3,2,"22,8"
29,Male,"121,4","1,78",197,168,65,"0,79","695,8",Cardio,3500%,"3,4",2,1,"38,3"
29,Male,"125,5","2,01",186,152,67,"1,36","1795,2",HIIT,321864781477314000%,"3,12",4,2,"31,1"
29,Female,"55,2","1,52",172,123,72,"1,47","1778,7",HIIT,2522271023049990000%,2,3,1,"23,9"
29,Female,"68,2","1,7",190,150,60,"0,76","751,7",Strength,2392006306327400000%,"2,89",2,1,"23,6"
29,Male,"80,6","1,98",160,145,50,"1,66","1293,8",Yoga,2388724669745350000%,"3,5",5,3,"20,6"
29,Female,"85,7","1,72",187,140,51,"1,8","2107,6",Strength,293570372913962000%,"3,5",4,3,"29,0"
29,Male,"87,9","1,94",186,143,66,"1,88","1468,7",Yoga,2397680589650720000%,"3,51",5,3,"23,3"
29,Male,"106,8","1,81",177,155,60,"1,29","1697,1",HIIT,3163466586428540000%,"2,49",4,2,"32,6"
29,Female,"106,5","1,81",177,156,60,"1,29","1392,0",Strength,3500%,"2,51",4,2,"32,5"
29,Male,"69,5","1,72",171,168,62,"1,08","1428,0",HIIT,262015045560087000%,"1,69",4,2,"23,5"
29,Male,"121,0","1,78",197,168,65,"0,79","782,1",Strength,3500%,"3,4",2,1,"38,2"
29,Male,"87,7","1,89",199,137,54,"1,75","1818,6",Cardio,258502615595724000%,"3,5",5,3,"24,6"
29,Female,"54,9","1,52",172,123,72,"1,48","1792,4",HIIT,2792556638071710000%,"2,01",3,1,"23,8"
29,Male,"56,3","1,61",177,129,51,"1,42","1407,1",Strength,2278593735229800000%,"2,3",3,1,"21,7"
29,Male,"95,7","1,86",174,141,52,"0,64","634,8",Strength,281716203353110000%,"2,49",2,1,"27,7"
29,Male,"87,6","1,86",177,123,72,"1,52","1579,6",Cardio,2803430225850990000%,"3,49",4,3,"25,3"
29,Male,"54,5","1,52",172,123,72,"1,47","969,3",Yoga,2576644906513810000%,2,3,1,"23,6"
29,Female,"120,0","1,78",197,169,65,"0,78","686,4",Cardio,3500%,"3,4",2,1,"37,9"
29,Male,"55,3","1,52",172,123,72,"1,48","1461,2",Strength,254506944128603000%,"1,99",3,1,"23,9"
29,Female,"86,1","1,65",183,128,71,"1,66","1293,8",Yoga,303555476667826000%,"3,48",4,3,"31,6"
29,Female,"72,0","1,55",190,120,68,"1,2","1582,7",HIIT,333126779643774000%,"2,41",4,2,"30,0"
29,Male,"125,5",2,186,152,67,"1,37","987,2",Yoga,30022383642963600%,"3,11",4,2,"31,4"
29,Male,"88,2","1,93",186,143,66,"1,89","1967,1",Cardio,2615424601240630000%,"3,5",5,3,"23,7"
29,Female,"58,9","1,61",198,122,72,"1,19","1572,1",HIIT,244275364830486000%,"1,99",3,2,"22,7"
29,Female,"125,4",2,186,152,67,"1,36","1308,9",Cardio,311846979281437000%,"3,11",4,2,"31,4"
29,Female,"120,9","1,77",197,167,65,"0,78","515,3",Yoga,3500%,"3,37",2,1,"38,6"
29,Female,"67,9","1,7",190,150,60,"0,76","753,1",Strength,262281029284588000%,"2,91",2,1,"23,5"
29,Female,"57,9","1,61",198,122,72,"1,2","1297,1",Strength,2471451945300690000%,2,3,2,"22,3"
29,Female,"86,8","1,65",183,128,71,"1,65","1935,0",Strength,313594237303167000%,"3,52",4,3,"31,9"
29,Female,"81,3","1,99",162,126,54,"1,45","1274,8",Cardio,223743264236382000%,"3,21",2,1,"20,5"
29,Male,"87,7","1,89",199,137,54,"1,74","2486,3",HIIT,2397194183981030000%,"3,5",5,3,"24,5"
29,Female,"87,6","1,93",186,143,66,"1,86","1451,9",Yoga,227781801165550000%,"3,49",5,3,"23,5"
29,Female,"56,8","1,77",191,123,61,"0,68","822,1",HIIT,205313494586700000%,"2,63",3,1,"18,1"
29,Female,"126,0",2,186,151,67,"1,37","1809,9",HIIT,2963170903254090000%,"3,13",4,2,"31,5"
29,Male,"86,1","1,65",183,128,71,"1,67","1738,1",Cardio,328257869280042000%,"3,52",4,3,"31,6"
29,Male,"68,8","1,72",171,168,62,"1,08","1424,4",HIIT,2831431847526670000%,"1,72",4,2,"23,3"
29,Male,"120,6","1,78",197,168,65,"0,79","521,4",Yoga,3500%,"3,4",2,1,"38,1"
29,Female,"121,1","1,87",188,130,52,"1,31","943,2",Yoga,3240123015862670000%,"3,2",4,2,"34,6"
29,Male,"86,9","1,86",177,123,72,"1,52","2173,6",HIIT,2744433192103880000%,"3,53",4,3,"25,1"
29,Female,"86,8","1,62",174,122,55,"1,52","1775,7",Strength,2859222346530690000%,"3,52",4,3,"33,1"
29,Female,"55,0","1,52",172,123,72,"1,48","1462,5",Strength,2589278082861160000%,"1,99",3,1,"23,8"
29,Female,"87,6","1,93",186,143,66,"1,89","2704,8",HIIT,2236166005213580000%,"3,51",5,3,"23,5"
29,Female,"48,7","1,57",168,132,53,"1,33","1436,4",Strength,210884495688147000%,"2,57",3,2,"19,7"
29,Male,"95,1","1,86",174,141,52,"0,63","415,0",Yoga,325544895229532000%,"2,5",2,1,"27,5"
29,Male,"54,8","1,52",172,123,72,"1,48","1789,2",HIIT,2659611149901850000%,2,3,1,"23,7"
29,Female,"88,6","1,89",199,137,54,"1,75","1369,2",Yoga,2401662778907160000%,"3,48",5,3,"24,8"
29,Male,"120,2","1,78",197,168,65,"0,78","515,3",Yoga,3499377276997310000%,"3,4",2,1,"37,9"
29,Female,"87,1","1,86",177,123,72,"1,52","1184,7",Yoga,282637852713147000%,"3,5",4,3,"25,2"
29,Female,"85,1","1,72",187,140,51,"1,79","2091,1",Strength,2849885882992380000%,"3,51",4,3,"28,8"
29,Female,"121,0","1,87",188,130,52,"1,31","1726,3",HIIT,333413082229295000%,"3,2",4,2,"34,6"
29,Male,"72,6","1,55",190,120,68,"1,2","1293,8",Strength,3091056671328720000%,"2,39",4,2,"30,2"
29,Female,"87,6","1,93",186,144,66,"1,88","2204,7",Strength,237351008309323000%,"3,48",5,3,"23,5"
29,Female,"88,1","1,89",199,137,54,"1,75","1365,0",Yoga,2684623919080010000%,"3,48",5,3,"24,7"
29,Male,"72,5","1,55",190,120,68,"1,18","1274,4",Strength,336602454264218000%,"2,4",4,2,"30,2"
29,Male,"54,4","1,52",172,123,72,"1,47","1778,7",HIIT,272159157611476000%,"1,99",3,1,"23,6"
29,Female,"106,7","1,81",177,156,60,"1,3","934,4",Yoga,3263082621053940000%,"2,5",4,2,"32,6"
29,Male,"55,9","1,61",177,128,51,"1,42","1407,1",Strength,277866619174690000%,"2,3",3,1,"21,6"
29,Male,"72,0","1,55",190,120,68,"1,2","1293,8",Strength,302907973367140000%,"2,38",4,2,"30,0"
29,Female,"126,4",2,186,152,67,"1,36","1304,5",Cardio,3235407929855060000%,"3,09",4,2,"31,6"
29,Female,"125,2",2,186,152,67,"1,37","986,4",Yoga,305175999363845000%,"3,09",4,2,"31,3"
29,Male,"48,7","1,58",168,132,53,"1,34","962,4",Yoga,2028485482491830000%,"2,6",3,2,"19,5"
29,Male,"49,4","1,57",168,132,53,"1,33","956,8",Yoga,2168311682215660000%,"2,59",3,2,"20,0"
29,Male,"88,2","1,89",199,137,54,"1,75","2506,4",HIIT,244327723254835000%,"3,48",5,3,"24,7"
29,Female,"55,6","1,77",191,123,61,"0,69","682,5",Strength,243052558033424000%,"2,59",3,1,"17,7"
29,Male,"48,7","1,57",168,132,53,"1,34","1444,8",Strength,243905584066918000%,"2,6",3,2,"19,8"
29,Male,"85,3","1,72",187,140,51,"1,77","1839,4",Cardio,287559200830434000%,"3,49",4,3,"28,8"
29,Female,"86,6","1,62",174,122,55,"1,52","1579,6",Cardio,349944229883292000%,"3,51",4,3,"33,0"
29,Female,"71,1","1,54",190,120,68,"1,2","1297,1",Strength,315407039119401000%,"2,41",4,2,"30,0"
29,Male,"121,0","1,87",189,130,52,"1,31","1416,0",Strength,3500%,"3,19",4,2,"34,6"
29,Male,"48,9","1,57",168,132,53,"1,34","964,0",Yoga,1912585079149980000%,"2,61",3,2,"19,8"
29,Male,"87,0","1,86",177,123,72,"1,51","1178,7",Yoga,2640299568250150000%,"3,5",4,3,"25,2"
29,Female,"95,9","1,86",174,141,52,"0,64","632,5",Strength,326644931415074000%,"2,51",2,1,"27,7"
29,Male,"85,7","1,65",183,128,71,"1,66","1294,8",Yoga,345918580077706000%,"3,5",4,3,"31,5"
29,Female,"95,7","1,86",174,141,52,"0,64","422,4",Yoga,293324669779709000%,"2,5",2,1,"27,7"
29,Male,"84,8","1,72",187,140,51,"1,79","1864,5",Cardio,2702100626694460000%,"3,54",4,3,"28,7"
29,Female,"58,6","1,61",198,122,72,"1,19","854,7",Yoga,242399138810060000%,"1,99",3,2,"22,6"
29,Female,"68,4","1,7",190,150,60,"0,76","920,4",HIIT,2649804493897690000%,"2,88",2,1,"23,7"
29,Male,"48,8","1,57",168,132,53,"1,33","956,8",Yoga,250392674182790000%,"2,59",3,2,"19,8"
29,Male,"80,3","1,98",160,145,50,"1,66","2372,0",HIIT,2621299661165450000%,"3,49",5,3,"20,5"
29,Male,"48,5","1,57",168,132,53,"1,33","1277,9",Cardio,1949822376402620000%,"2,6",3,2,"19,7"
29,Male,"58,4","1,61",198,122,72,"1,2","1296,0",Strength,2754594872522610000%,"2,01",3,2,"22,5"
29,Female,"58,7","1,61",198,122,72,"1,2","1588,0",HIIT,248195962118932000%,"1,98",3,2,"22,7"
29,Female,"85,2","1,72",186,140,51,"1,79","2561,7",HIIT,273706539708154000%,"3,49",4,3,"28,8"
29,Male,"68,7","1,7",190,150,60,"0,75","743,2",Strength,250042079261791000%,"2,91",2,1,"23,8"
29,Female,"88,4","1,89",198,137,54,"1,76","2054,5",Strength,2788299351047920000%,"3,52",5,3,"24,8"
29,Female,"87,0","1,86",177,123,72,"1,51","2156,0",HIIT,25234371673278200%,"3,5",4,3,"25,2"
29,Male,"59,9","1,62",181,161,69,"0,85","748,7",Cardio,236598845354065000%,"1,89",2,1,"22,8"
29,Male,"75,3","1,8",175,149,57,"1,3","1714,6",HIIT,251477908986084000%,"1,91",4,2,"23,2"
29,Female,"71,7","1,55",190,121,68,"1,2","1585,3",HIIT,3500%,"2,4",4,2,"29,8"
29,Female,"60,0","1,62",181,162,69,"0,86","757,5",Cardio,220958481794966000%,"1,89",2,1,"22,9"
29,Female,"87,8","1,89",199,137,54,"1,75","2502,5",HIIT,233605157711687000%,"3,5",5,3,"24,6"
29,Male,"80,4","1,98",160,145,50,"1,66","1727,7",Cardio,210187442391659000%,"3,49",5,3,"20,5"
29,Male,"75,2","1,8",175,149,57,"1,31","1257,6",Cardio,2540131391416910000%,"1,89",4,2,"23,2"
29,Female,"58,3","1,61",198,122,72,"1,19","1283,1",Strength,242432629612178000%,"2,01",3,2,"22,5"
29,Male,"87,9","1,89",199,137,54,"1,75","1822,8",Cardio,254766373346671000%,"3,51",5,3,"24,6"
29,Female,"56,1","1,61",177,128,51,"1,41","1709,2",HIIT,2417142668508310000%,"2,31",3,1,"21,6"
29,Male,"86,8","1,86",177,123,72,"1,53","1791,5",Strength,260428085048286000%,"3,51",4,3,"25,1"
29,Male,"68,8","1,72",171,168,62,"1,08","776,3",Yoga,247802449374271000%,"1,7",4,2,"23,3"
29,Female,"72,7","1,55",190,120,68,"1,2","1296,0",Strength,3206269007045240000%,"2,42",4,2,"30,3"
29,Female,"68,0","1,7",190,150,60,"0,76","501,6",Yoga,2620556084615090000%,"2,88",2,1,"23,5"
29,Male,"87,5","1,89",199,137,54,"1,75","2045,9",Strength,2366305912808050000%,"3,51",5,3,"24,5"
29,Male,"88,3","1,93",186,143,66,"1,9","2221,3",Strength,224317700967071000%,"3,49",5,3,"23,7"
29,Male,"59,6","1,62",181,161,69,"0,85","748,0",Cardio,2315838003004220000%,"1,9",2,1,"22,7"
29,Female,"120,4","1,78",197,168,65,"0,77","762,3",Strength,3500%,"3,39",2,1,"38,0"
29,Male,"81,2","1,98",160,145,50,"1,65","1929,0",Strength,184270299682418000%,"3,51",5,3,"20,7"
29,Male,"72,1","1,55",190,120,68,"1,22","877,7",Yoga,284905111422810000%,"2,42",4,2,"30,0"
29,Male,"56,1","1,61",177,128,51,"1,42","1404,5",Strength,2640512877811640000%,"2,31",3,1,"21,7"
29,Male,"87,2","1,62",174,122,55,"1,52","1580,8",Cardio,315279583706581000%,"3,49",4,3,"33,2"
29,Female,"81,2","1,99",162,126,54,"1,45","957,0",Yoga,2141646974435450000%,"3,19",2,1,"20,5"
29,Female,"120,6","1,78",197,168,65,"0,78","513,9",Yoga,3478824358253950000%,"3,4",2,1,"38,1"
29,Female,"81,7","1,99",162,126,54,"1,45","1752,9",HIIT,2345968926544350000%,"3,2",2,1,"20,6"
29,Female,"80,5","1,98",160,145,50,"1,65","1933,5",Strength,200715706388381000%,"3,5",5,3,"20,5"
29,Male,"81,3","1,99",162,126,54,"1,44","1268,4",Cardio,239705193813536000%,"3,2",2,1,"20,5"
29,Male,"88,8","1,89",198,137,54,"1,75","2502,5",HIIT,254516736151640000%,"3,5",5,3,"24,9"
29,Female,"80,1","1,98",160,145,50,"1,64","2343,4",HIIT,242280818736291000%,"3,5",5,3,"20,4"
29,Female,"87,7","1,89",199,137,54,"1,76","1829,0",Cardio,2904521287745180000%,"3,53",5,3,"24,6"
29,Male,"89,1","1,93",186,143,66,"1,88","2203,0",Strength,2780253755013090000%,"3,5",5,3,"23,9"
29,Female,"87,3","1,93",186,143,66,"1,87","2186,2",Strength,272771086039231000%,"3,5",5,3,"23,4"
29,Male,"80,0","1,98",160,145,50,"1,67","1735,5",Cardio,209806174442695000%,"3,5",5,3,"20,4"
29,Female,"87,5","1,86",177,123,72,"1,51","1764,0",Strength,241211385933025000%,"3,5",4,3,"25,3"
29,Male,"59,0","1,61",198,122,72,"1,2","1150,1",Cardio,235219717451468000%,"1,99",3,2,"22,7"
29,Male,"68,8","1,72",171,167,62,"1,09","786,1",Yoga,2349214910777050000%,"1,68",4,2,"23,3"
29,Male,"120,9","1,87",188,130,52,"1,32","1266,1",Cardio,3457055836979530000%,"3,17",4,2,"34,6"
29,Male,"85,7","1,62",174,122,55,"1,51","2164,3",HIIT,3323645087966620000%,"3,49",4,3,"32,7"
29,Female,"120,7","1,79",197,168,65,"0,79","521,9",Yoga,3500%,"3,4",2,1,"37,7"
29,Female,"72,1","1,55",190,120,68,"1,2","1294,9",Strength,317865565071257000%,"2,39",4,2,"30,0"
29,Female,"69,1","1,72",171,168,62,"1,08","1424,4",HIIT,2598262456124770000%,"1,71",4,2,"23,3"
29,Male,"86,6","1,86",177,123,72,"1,53","1193,4",Yoga,289506455765835000%,"3,48",4,3,"25,0"
29,Female,"68,9","1,72",171,169,62,"1,07","1153,7",Strength,267881088587972000%,"1,7",4,2,"23,3"
29,Female,"82,5","1,99",162,126,54,"1,45","1435,5",Strength,246774949530267000%,"3,2",2,1,"20,8"
29,Male,"67,9","1,72",171,168,62,"1,09","1440,0",HIIT,2480106437267020000%,"1,69",4,2,"23,0"
29,Male,"88,0","1,89",199,137,54,"1,75","1366,1",Yoga,2492097581071930000%,"3,48",5,3,"24,7"
29,Male,"60,2","1,62",181,161,69,"0,85","749,4",Cardio,236006550337707000%,"1,92",2,1,"22,9"
29,Female,"55,4","1,61",177,128,51,"1,41","1240,8",Cardio,243036964173052000%,"2,3",3,1,"21,4"
29,Female,"121,7","1,88",188,130,52,"1,31","1257,6",Cardio,334501200774688000%,"3,18",4,2,"34,4"
29,Female,"107,3","1,81",177,157,60,"1,3","1247,0",Cardio,320889651103108000%,"2,52",4,2,"32,8"
29,Female,"120,5","1,78",197,168,65,"0,78","685,8",Cardio,3500%,"3,42",2,1,"38,0"
29,Female,"55,9","1,77",191,123,61,"0,69","834,1",HIIT,2172203790761220000%,"2,6",3,1,"17,8"
29,Male,"59,7","1,62",181,161,69,"0,86","1041,6",HIIT,1711140746253740000%,"1,9",2,1,"22,8"
29,Female,"56,8","1,77",192,123,61,"0,67","812,2",HIIT,248048362658460000%,"2,6",3,1,"18,1"
29,Female,"56,0","1,61",177,128,51,"1,41","1239,7",Cardio,2698293163140340000%,"2,28",3,1,"21,6"
29,Female,"87,2","1,62",174,122,55,"1,53","2186,2",HIIT,333756462925736000%,"3,5",4,3,"33,2"
29,Male,"81,0","1,98",160,145,50,"1,65","1716,0",Cardio,2030311137234500000%,"3,51",5,3,"20,7"
29,Female,"56,0","1,77",191,123,61,"0,68","598,4",Cardio,2015483498185310000%,"2,61",3,1,"17,9"
29,Female,"81,5","1,99",162,126,54,"1,44","949,5",Yoga,226805339353054000%,"3,2",2,1,"20,6"
29,Female,"88,1","1,93",186,143,66,"1,88","1955,2",Cardio,254370730793781000%,"3,5",5,3,"23,7"
29,Female,"48,9","1,57",168,132,53,"1,33","1757,1",HIIT,243210753291151000%,"2,6",3,2,"19,8"
29,Female,"88,2","1,89",199,137,54,"1,74","2037,4",Strength,248028574399059000%,"3,49",5,3,"24,7"
29,Female,"55,6","1,61",177,128,51,"1,41","932,3",Yoga,1982758136416250000%,"2,28",3,1,"21,5"
29,Male,"87,3","1,93",186,143,66,"1,87","2676,2",HIIT,23439761174177700%,"3,5",5,3,"23,4"
29,Male,"86,8","1,65",183,128,71,"1,66","1294,8",Yoga,308538891027944000%,"3,51",4,3,"31,9"
29,Female,"84,6","1,72",187,140,51,"1,78","1388,4",Yoga,291672827588582000%,"3,49",4,3,"28,6"
29,Male,"87,8","1,93",186,143,66,"1,88","2684,3",HIIT,251711987117308000%,"3,49",5,3,"23,6"
29,Male,"85,9","1,62",174,122,55,"1,53","2187,9",HIIT,3130959090979000000%,"3,49",4,3,"32,7"
29,Female,"87,0","1,86",177,123,72,"1,51","1178,7",Yoga,2752949191233050000%,"3,5",4,3,"25,2"
29,Male,"121,0","1,86",187,130,52,"1,32","1425,6",Strength,3500%,"3,21",4,2,"35,0"
29,Female,"121,2","1,87",188,130,52,"1,32","951,2",Yoga,3085809004398780000%,"3,21",4,2,"34,7"
29,Male,"86,1","1,86",177,123,72,"1,51","2159,3",HIIT,2782027412065390000%,"3,51",4,3,"24,9"
29,Female,"106,6","1,81",177,156,60,"1,29","1393,2",Strength,278827710914330000%,"2,51",4,2,"32,5"
29,Male,"95,0","1,86",174,141,52,"0,65","572,5",Cardio,2778014442673370000%,"2,49",2,1,"27,5"
29,Female,"85,9","1,72",187,140,51,"1,79","1863,0",Cardio,2872184776614850000%,"3,5",4,3,"29,0"
29,Female,"69,5","1,72",171,168,62,"1,09","1440,0",HIIT,30144520607667800%,"1,7",4,2,"23,5"
29,Female,"88,3","1,89",199,137,54,"1,76","2522,6",HIIT,259497798223593000%,"3,48",5,3,"24,7"
29,Female,"86,5","1,62",174,122,55,"1,53","2187,9",HIIT,3444236737949980000%,"3,48",4,3,"33,0"
29,Male,"85,9","1,65",183,128,71,"1,65","2361,3",HIIT,31500845314156400%,"3,51",4,3,"31,5"
29,Female,"87,5","1,86",177,123,72,"1,52","2173,6",HIIT,259614313061401000%,"3,51",4,3,"25,3"
